rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NucAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 
255	2033.71	1156.48	2126.24	446.161	2226	69.4965	47.7821	0.726139	0.908571	215.095	2746.69	748.145	0.27238	1426.82	2525.06	3330	0.915338	249.723	494.82	506.134	192.238	0.502304	510.624	504.985	206.827	0.408641	65	416	456.969	203.1	2	595.825	0.267666	43.5824	43.5824	43.5824	0	47	18	32.5	20.5061	159.674	2.16613	18.617	0.079747	233.451	237	837	354.776	51.2795	4	611.967	0.274918	43.5818	17.9775	27.6324	11.3089	89	12	59.25	35.8178	  DCIS 
256	2025.77	1746.93	1993.85	184.228	2557	62.2044	53.0683	0.521701	0.989168	190.083	2440.09	864.606	0.354333	1429.51	2218.47	3497	0.980101	224.368	704.32	730.431	416.535	0.153465	1424.42	674.338	387.388	0.530356	166	344	260.59	6.72117	2	109.218	0.0427135	23.3582	23.3582	23.3582	0	97	69	83	19.799	199.147	-13.2189	43.925	0.160942	272.925	113	117	357.805	54.3085	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	113	113	113	0	  DCIS 
257	2028.55	378.253	2498.43	237.076	1687	62.7768	35.0684	0.829423	0.959613	169.681	1793.89	612.405	0.341384	1048.35	1572.26	3099	0.974528	229.095	658.289	697.941	384.045	0.522167	836.358	649.933	287.704	0.412218	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	90.2018	-17.2761	59.1281	0.360583	163.979	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
258	2042.41	475.947	2451.15	325.969	1776	70.1926	32.6946	0.884898	0.948211	181.539	1869.48	710.776	0.380199	831.103	1647.86	3591	0.944503	244.953	535.835	544.26	230.364	0.2287	608.529	536.309	99.1838	0.182236	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	71.7935	-12.0357	32.9276	0.226196	145.571	67	68	287.806	-15.6909	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	67	67	67	0	  DCIS 
259	2055.11	1102.22	2164.94	503.918	1732	49.0336	46.2803	0.330381	0.957965	168.853	1505.59	557.938	0.370579	659.229	1283.96	2590	0.974784	192.853	433.248	433.327	119.432	0.113095	510.684	428.132	87.3924	0.201678	107	109	274.636	20.7663	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	107	107	107	0	150.824	1.53223	16.4722	0.0733398	224.601	88	89	246.148	-57.3491	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	88	88	88	0	  Other 
260	2085.05	1689.67	2057.36	206.313	1641	55.2407	40.1727	0.686394	0.937179	166.024	1165.76	275.834	0.236612	585.973	944.137	2531	0.956538	196.368	417.637	413.345	99.449	0	0	0	117.41	0.284047	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	151.521	7.81473	16.3178	0.0724274	225.298	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
261	2105.35	441	2522.83	334.26	2162	85.4434	32.9554	0.922625	0.926307	214.652	1274.33	319.222	0.250503	636.28	1052.7	3715	0.988558	251.983	749.971	744.477	430.581	0	0	0	269.208	0.361608	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	117.592	-12.3722	55.1001	0.287926	191.369	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
262	2108.86	175.46	2687.14	227.636	1281	58.702	28.0687	0.878275	0.963158	148.953	1214.96	263.711	0.217053	598.106	993.335	2336	0.979044	194.225	958.543	949.347	635.451	0	0	0	344.325	0.362697	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	163.127	9.51463	60.6008	0.255802	236.905	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
263	2154.92	1646.31	2131.55	254.663	3054	125.923	36.0778	0.958078	0.740005	337.848	2467.74	764.087	0.309631	1393.76	2246.11	4312	0.79616	364.96	543.678	482.318	168.422	0.175497	521.283	476.703	128.126	0.265647	80	80	276.35	22.4808	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	80	80	80	0	176.767	22.5923	32.8216	0.131001	250.544	225	799	341.311	37.8143	2	482.164	0.15788	60.0688	60.0688	60.0688	0	116	109	112.5	4.94975	  Fib 
264	2183.72	1848.66	2147.32	372.285	9296	143.354	84.2529	0.809059	0.961523	412.375	1872.36	827.379	0.441891	1159.39	1650.73	11115	0.951953	435.161	437.067	385.021	71.1254	0.121693	426.261	382.552	84.9392	0.220609	202	577	232.228	-21.6415	2	1374.96	0.147908	42.57	42.57	42.57	0	128	74	101	38.1838	157.033	21.8656	20.3899	0.0883404	230.81	357	1263	343.608	40.111	4	1711.05	0.184064	46.1569	15.5483	31.633	10.6564	99	77	89.25	9.53502	  DCIS 
265	2174.82	2018.38	2142.07	451.935	5540	142.47	52.0438	0.930892	0.924412	358.735	1628.64	557.098	0.342063	964.786	1407.01	6631	0.923152	370.25	485.851	453.466	139.571	0.240854	413.063	456.699	92.8511	0.204758	118	455	211.686	-42.1827	2	2590.75	0.467645	43.1508	43.1508	43.1508	0	69	49	59	14.1421	176.323	16.0464	27.1441	0.108532	250.101	210	649	296.624	-6.87305	3	1599.42	0.288704	43.1256	15.8368	29.3265	12.2063	85	48	70	19.4679	  DCIS 
266	2184.55	1744.16	2152.69	319.889	3828	142.901	46.1618	0.946387	0.731512	347.948	1160.97	226.735	0.195298	450.71	939.341	5460	0.804479	364.877	402.546	420.554	106.658	0.316456	481.63	408.912	156.3	0.371652	84	84	207.19	-46.6787	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	84	84	84	0	158.786	7.3238	22.4891	0.096701	232.563	99	100	312.758	9.26072	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	99	99	99	0	  Fib 
267	2228.26	1958.08	2192.18	472.911	4697	96.2838	64.4089	0.743309	0.903443	300.836	1837.18	639.141	0.347892	1121.34	1615.56	5736	0.909321	324.392	383.78	376.086	62.1905	0.557554	382.413	374.835	79.1531	0.210465	69	69	247.609	-6.26049	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	69	69	69	0	138.288	7.43573	15.0799	0.0711098	212.065	100	103	333.35	29.8531	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	100	100	100	0	  DCIS 
268	2283.46	1785.18	2248.27	425.472	5698	99.0129	74.134	0.662874	0.968553	295.907	2393.63	858.133	0.358507	1425.36	2172	7223	0.974107	324.25	450.673	392.213	78.317	0	0	391.463	80.7625	0.205915	216	1260	249.611	-4.25808	3	497.768	0.0873584	52.1852	22.7544	41.4876	14.5594	81	57	72	13.0767	166.898	20.659	20.2858	0.0842871	240.675	252	2183	314.548	11.0508	4	1147.59	0.201403	74.8304	20.3392	47.8931	17.0895	85	25	63	26.7955	  DCIS 
269	2288.59	1935.78	2252.55	507.868	4967	96.2215	69.7468	0.688899	0.916252	301.321	1456.53	432.183	0.296721	799.745	1234.91	6426	0.933605	323.907	451.454	440.039	126.143	0.267857	348.72	454.654	86.6029	0.196807	123	131	199.626	-54.2432	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	123	123	123	0	148.656	-2.33326	19.9933	0.0898844	222.433	191	317	289.497	-13.9995	2	457.264	0.0920603	21.4904	21.4904	21.4904	0	99	92	95.5	4.94975	  DCIS 
270	2311.1	1664.59	2284.71	411.06	1729	48.4699	45.6983	0.333311	0.975183	157.681	1565.3	708.407	0.452568	1004.94	1343.68	2608	0.986757	187.196	338.959	335.671	21.7749	0	0	0	33.2784	0.0991399	84	84	188.714	-65.1549	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	84	84	84	0	122.45	-0.205406	9.72475	0.0495584	196.228	102	102	301.529	-1.96744	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	102	102	102	0	  Other 
271	2341.71	1567.76	2326.83	434.295	1786	57.1567	40.2957	0.709202	0.975423	163.782	1166.61	245.14	0.210131	639.232	944.983	2677	0.982385	194.711	379.286	365.58	51.6847	0	0	0	62.6143	0.171274	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	138.857	0.586971	10.7544	0.0505767	212.634	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
272	2377.93	1984.38	2343.05	608.514	5785	114.13	64.824	0.823041	0.974234	314.291	1421.99	325.204	0.228695	690.113	1200.37	7395	0.982072	336.25	453.195	446.082	132.186	0	0	0	67.3482	0.150977	135	315	225.356	-28.5136	2	151.941	0.0262646	25.8858	25.8858	25.8858	0	74	61	67.5	9.19239	201.858	0.207148	23.5758	0.0855325	275.636	179	461	335.782	32.2853	2	364.275	0.0629688	31.856	31.856	31.856	0	90	89	89.5	0.707107	  DCIS 
273	2402.41	1273.48	2443.15	583.744	9425	175.566	69.1747	0.919107	0.961342	443.848	2061.34	750.603	0.364133	1079.68	1839.71	14411	0.855049	608.843	686.446	620.354	306.458	0	0	622.96	158.62	0.255693	325	1920	281.874	28.0047	5	945.489	0.100317	58.3308	10.7615	36.5584	14.897	74	48	65	10.198	218.709	27.4977	43.4297	0.148485	292.487	293	1206	351.713	48.2165	4	2170.36	0.230277	51.9896	19.9595	32.7705	13.5659	101	52	73.25	20.6135	  Fib 
274	2407.22	783.665	2613.68	791.258	4837	92.4111	68.1291	0.675632	0.930908	285.279	1629.1	442.43	0.27158	952.927	1407.47	6907	0.92986	337.723	440.636	437.643	123.747	0.2	422.164	440.293	48.8907	0.111714	135	407	239.104	-14.7655	2	304.452	0.0629424	35.9332	35.9332	35.9332	0	69	66	67.5	2.12132	34.2908	2.16822	19.5545	0.180945	108.068	193	668	268.104	-35.3932	2	241.555	0.0499389	50.096	50.096	50.096	0	104	89	96.5	10.6066	  DCIS 
275	2436.71	1797.7	2401.61	570.646	6022	132.72	59.5325	0.893755	0.928604	344.291	1457.42	330.027	0.226446	714.773	1235.8	7704	0.951464	363.078	396.672	362.044	48.148	0	0	0	57.7089	0.159398	234	2071	207.167	-46.7025	3	1251.78	0.207869	86.5396	46.5999	61.996	19.2157	104	48	78	28.2135	154.146	7.86873	13.8671	0.0608411	227.924	243	1591	263.35	-40.1471	3	2153.7	0.357638	70.3278	26.4764	51.1743	20.0757	105	69	81	20.7846	  DCIS 
276	2435.85	1652.65	2410.29	532.489	2335	75.9367	41.6809	0.835894	0.949187	203.397	2045.65	610.239	0.298311	1124.89	1824.02	3162	0.934397	237.539	467.681	413.718	99.8218	0.222222	456.104	408.953	56.5331	0.136647	140	153	249.15	-4.71919	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	140	140	140	0	163.105	15.7284	14.5439	0.0613972	236.883	189	340	305.651	2.15394	2	735.638	0.315048	21.1279	21.1279	21.1279	0	99	90	94.5	6.36396	  DCIS 
277	2438.11	1596.41	2418.45	530.136	1718	54.1108	42.7145	0.613893	0.961926	179.941	2026.28	638.374	0.315047	1132.13	1804.65	2580	0.988885	193.255	434.121	431.067	117.171	0.266667	467.292	426.647	75.6696	0.17554	85	85	228.553	-25.3162	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	85	85	85	0	145.742	10.0198	13.7364	0.0625746	219.52	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
278	2458.63	1920.65	2422.25	645.887	5511	103.564	68.4501	0.750435	0.975916	304.09	1527.17	464.247	0.303991	791.997	1305.55	7027	0.98321	320.25	442.476	402.842	88.9459	0	0	0	56.6698	0.140675	50	55	371.4	117.531	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	50	50	50	0	162.46	-2.80657	31.774	0.134501	236.237	138	299	225.652	-77.8447	2	982.528	0.178285	23.4094	23.4094	23.4094	0	69	69	69	0	  DCIS 
279	2457.09	353.115	2864.7	597.115	3215	75.5679	55.1533	0.683606	0.973063	222.894	2554.11	707.856	0.277143	1523.7	2332.49	5172	0.979545	283.196	519.997	500.592	186.697	0	0	0	72.2015	0.144232	52	53	277.365	23.4962	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	52	52	52	0	61.9634	7.60201	14.1337	0.104123	135.741	163	254	339.988	36.4909	2	701.924	0.218328	16.9365	16.9365	16.9365	0	82	81	81.5	0.707107	  DCIS 
280	2459.44	255.483	2919.97	580.429	2752	79.0552	45.8648	0.814501	0.936692	222.451	1265.99	193.971	0.153217	525.847	1044.37	4721	0.966626	273.439	483.917	501.522	187.626	0	0	0	64.0696	0.12775	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	45.2338	-11.2427	14.4931	0.121779	119.011	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
281	2460.19	747.197	2677.36	801.317	3305	79.839	53.3555	0.743902	0.960198	233.238	2236.58	569.296	0.254539	1193.37	2014.95	4448	0.955326	268.794	455.841	494.979	181.083	0.491453	517.661	484.332	96.5769	0.195113	116	226	252.483	-1.38643	2	519.455	0.157172	18.6462	18.6462	18.6462	0	69	47	58	15.5563	72.9324	-19.2091	39.8875	0.27188	146.71	90	93	381.711	78.2143	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	90	90	90	0	  DCIS 
282	2471.03	1306.12	2502.15	627.896	3140	79.5971	52.2095	0.754828	0.884756	238.652	2791.69	543.991	0.194861	1369.98	2570.06	3892	0.865658	269.179	564.423	601.808	287.912	0.340611	690.103	582.438	144.813	0.240629	164	243	257.555	3.68569	2	403.125	0.128384	16.7334	16.7334	16.7334	0	89	75	82	9.89949	180.727	3.69596	17.1361	0.0673312	254.504	156	280	324.192	20.6955	2	857.207	0.272996	21.6206	21.6206	21.6206	0	93	63	78	21.2132	  DCIS 
283	2466.9	136.141	2994.56	587.674	2376	84.1762	37.5446	0.895021	0.952686	211.095	2526.09	641.186	0.253825	1181.59	2304.47	3851	0.888146	278.51	654.925	600.671	286.775	0.261905	775.833	571.956	120.295	0.200269	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	136.519	42.3084	42.0053	0.199743	210.297	70	71	316.586	13.0889	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	70	70	70	0	  DCIS 
284	2492.65	1229.49	2542.36	684.288	4357	81.0914	69.5694	0.513795	0.969731	262.593	1577.09	465.851	0.295387	737.118	1355.46	5702	0.979052	287.078	525.143	489.992	176.096	0.106557	739.654	474.868	124.089	0.253248	76	76	247.289	-6.57972	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	76	76	76	0	178.596	24.359	26.9568	0.106813	252.373	176	196	271.261	-32.2355	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	176	176	176	0	  DCIS 
285	2480.78	858.646	2651.01	896.488	3024	93.9395	43.2218	0.887866	0.927323	239.338	2654.88	825.061	0.310772	1463.32	2433.25	4938	0.961823	286.711	382.975	339.004	25.108	0	0	0	61.9392	0.182709	122	276	247.254	-6.61509	2	644.901	0.213261	23.449	23.449	23.449	0	61	61	61	0	43.1862	14.5712	8.72698	0.0746127	116.964	164	234	365.183	61.6861	2	174.137	0.0575851	15.8966	15.8966	15.8966	0	91	73	82	12.7279	  DCIS 
286	2498.6	676.911	2742.83	784.802	5316	103.924	66.3577	0.769602	0.94339	308.007	1699.88	371.7	0.218663	721.091	1478.25	6792	0.900796	362.593	617.02	607.671	293.775	0.559006	694.583	569.673	159.068	0.261767	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	149.733	30.0342	35.647	0.159487	223.51	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
287	2520.12	591.955	2799.95	753.023	2947	80.209	51.7694	0.763819	0.859184	278.149	2163.4	565.729	0.2615	877.452	1941.77	4179	0.854252	308.25	713.864	732.598	418.702	0.857143	768.342	698.372	150.169	0.204981	69	69	345.464	91.5946	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	69	69	69	0	174.964	46.4304	55.4432	0.222895	248.741	69	69	419.841	116.344	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	69	69	69	0	  DCIS 
288	2497.39	559	2795.09	716.18	1582	56.681	38.0531	0.741136	0.886771	181.924	1272.6	285.433	0.224292	545.078	1050.97	2628	0.967243	214.894	675.39	629.59	315.694	0.36612	686.627	617.833	107.568	0.170854	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	164.521	42.6153	46.7435	0.196155	238.298	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
289	2506.12	1715.87	2474.85	612.395	2703	77.8064	44.9902	0.815872	0.946429	216.167	1345.69	378.508	0.281274	711.899	1124.06	3531	0.93388	241.439	473.106	435.092	121.196	0.16129	478.114	429.626	56.7104	0.130341	166	217	244.633	-9.23666	2	292.603	0.108251	12.3791	12.3791	12.3791	0	90	76	83	9.89949	171.518	20.7175	28.7239	0.1171	245.295	201	224	336.701	33.2046	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	201	201	201	0	  DCIS 
290	2519.85	1336.63	2542.97	659.964	2848	66.2916	55.6433	0.54356	0.971019	218.409	1527.75	524.228	0.343137	765.695	1306.13	3834	0.97906	230.652	451.981	470.17	156.274	0.265	638.849	443.62	153.889	0.327305	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	148.859	2.43624	15.833	0.0711162	222.636	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
291	2519.24	92.7691	3061.89	644.647	3734	105.328	45.8525	0.90027	0.973918	269.966	3016.44	435.618	0.144414	1123.54	2794.82	5309	0.957266	317.723	808.239	757.263	443.367	0.389474	747.847	758.581	76.9394	0.101602	139	353	406.813	152.944	2	154.464	0.041367	33.3788	33.3788	33.3788	0	88	51	69.5	26.163	193.115	22.2396	38.8115	0.14542	266.893	69	69	429.029	125.532	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	69	69	69	0	  DCIS 
292	2544.35	969.867	2669.1	884.02	4542	92.1489	64.0901	0.718521	0.960457	272.593	1729.63	620.247	0.358601	1030.79	1508	6615	0.976816	316.953	412.095	393.847	79.9517	0	0	0	73.8302	0.187459	101	597	210.861	-43.0078	2	709.788	0.156272	61.7476	61.7476	61.7476	0	52	49	50.5	2.12132	44.4211	-0.164784	15.6458	0.132369	118.199	92	94	273.674	-29.8229	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	92	92	92	0	  DCIS 
293	2554.69	1960.39	2519.09	748.321	4377	100.479	57.8229	0.81782	0.953595	273.078	1634.44	708.196	0.433295	997.528	1412.82	5799	0.961054	300.25	356.567	329.364	15.4686	0	0	329.12	46.2731	0.140492	91	94	233.593	-20.2758	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	91	91	91	0	126.522	7.03523	15.0103	0.0749392	200.299	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
294	2530.46	1655.6	2503.59	626.153	926	37.0836	32.9332	0.45969	0.943935	120.711	1222.85	319.173	0.261008	580.8	1001.22	1336	0.919477	148.368	508.553	481.492	167.596	0.34127	584.744	462.083	97.539	0.202576	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	188.498	34.9765	25.2609	0.0963143	262.275	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
295	2536.1	1613.73	2513.76	628.716	2139	64.669	43.0562	0.746137	0.972273	184.225	1913.67	422.311	0.220682	933.566	1692.04	4203	0.93817	257.622	754.667	787.068	473.172	0.193694	579.907	807.788	211.98	0.269329	133	158	309.256	55.3864	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	133	133	133	0	229.777	-2.26372	21.0362	0.0692995	303.554	187	359	375.604	72.1074	2	365.756	0.170994	24.7126	24.7126	24.7126	0	97	90	93.5	4.94975	  DCIS 
296	2544.07	175.078	3035.22	662.218	3548	122.631	37.26	0.952723	0.955562	290.007	1996.07	547.804	0.274441	959.055	1774.44	6332	0.937241	362.309	535.054	565.73	251.835	0.139394	736.783	556.218	90.6237	0.160189	235	371	267.991	14.1223	2	219.041	0.0617365	18.9275	18.9275	18.9275	0	129	106	117.5	16.2635	57.6876	-11.7137	29.7474	0.226276	131.465	121	580	260.57	-42.9266	2	420.765	0.118592	57.3896	57.3896	57.3896	0	68	53	60.5	10.6066	  DCIS 
297	2557.36	1168.03	2620.29	770.881	5073	101.636	65.203	0.767094	0.923875	300.492	1563.96	586.226	0.374834	899.59	1342.34	6751	0.895952	354.877	672.505	607.281	293.385	0.24183	646.486	601.214	149.768	0.246621	75	76	256.147	2.27748	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	75	75	75	0	176.158	9.98613	24.7458	0.0990088	249.935	193	322	261.674	-41.8233	2	461.482	0.0909682	23.3517	23.3517	23.3517	0	101	92	96.5	6.36396	  DCIS 
298	2568.82	1782.03	2534.13	690.018	3502	116.599	46.7717	0.91602	0.786966	315.321	1195.33	263.695	0.220605	577.467	973.701	4978	0.849343	330.492	441.252	430.732	116.836	0.195122	523.161	419.723	137.51	0.319249	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	166.752	21.5515	34.4436	0.143199	240.53	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
299	2574.37	409.448	2935.63	725.226	6531	112.31	74.93	0.744902	0.972454	323.948	1380.1	236.164	0.171121	526.902	1158.48	10126	0.910448	450.392	955.573	1053.38	739.485	0.490099	1314.01	955.726	336.243	0.319203	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	200.988	-19.1933	75.6338	0.275267	274.765	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
300	2554.59	671.275	2795.81	826.057	1649	50.4566	42.2091	0.5479	0.978055	153.255	1939.03	400.218	0.206401	890.925	1717.4	2719	0.900928	233.439	733.306	811.928	498.032	0.818182	885.567	747.362	236.437	0.291204	69	69	365.29	111.421	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	69	69	69	0	158.487	-22.0963	22.5517	0.0970951	232.264	23	23	458.435	154.938	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	23	23	23	0	  DCIS 
301	2576.43	516.084	2885.03	765.906	3568	76.1412	60.1879	0.61249	0.977802	229.238	2021.47	496.574	0.24565	990.997	1799.84	7011	0.86215	373.723	1103.98	1202.03	888.136	0.519062	1289.36	1164.74	372.253	0.309686	58	60	606.328	352.458	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	58	58	58	0	204.35	-32.4691	51.6465	0.185693	278.128	138	310	502.826	199.329	2	229.976	0.0644552	25.318	25.318	25.318	0	69	69	69	0	  DCIS 
302	2576.59	599.299	2847.45	805.403	3694	74.7752	63.5645	0.526662	0.971083	233.338	1923.57	388.614	0.202028	795.967	1701.94	5830	0.837403	380.35	892.416	946.176	632.28	0.97654	928.033	963.828	183.556	0.193997	69	69	458.768	204.899	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	69	69	69	0	162.929	-10.8984	27.2914	0.115297	236.706	138	257	437.928	134.431	2	669.484	0.181236	19.4165	19.4165	19.4165	0	69	69	69	0	  DCIS 
303	2582.56	1436.51	2585.29	690.821	2653	85.9658	40.4241	0.882542	0.943457	230.25	1800.94	836.429	0.464441	976.525	1579.31	4899	0.972603	269.279	451.702	483.931	170.035	0	0	0	191.732	0.396198	148	194	226.291	-27.5786	2	319.795	0.120541	12.1718	12.1718	12.1718	0	77	71	74	4.24264	129.628	1.49015	14.1511	0.069571	203.405	80	81	180.887	-122.609	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	80	80	80	0	  DCIS 
304	2598.64	1652.04	2572.66	694.338	1147	60.904	25.5485	0.907761	0.955037	152.267	1110.26	205.092	0.184725	580.157	888.631	2500	0.980008	212.35	537.124	541.468	227.572	0	0	540.725	196.397	0.362712	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	175.236	13.6707	37.4859	0.150538	249.013	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
305	2599.98	1296.37	2630.03	749.539	2185	62.9902	44.4492	0.708558	0.977629	179.054	1937.24	668.881	0.345275	957.414	1715.62	4839	0.968381	272.794	516.609	468.261	154.365	0	0	0	90.0127	0.192228	152	301	270.961	17.0913	2	582.701	0.266682	22.5785	22.5785	22.5785	0	84	68	76	11.3137	192.826	8.12856	28.9255	0.108496	266.603	103	104	317.816	14.3187	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	103	103	103	0	  DCIS 
