rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NucAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 
169	989.197	333.607	1245.04	110.639	2686	75.8441	47.173	0.783038	0.928769	221.723	1065.06	346.943	0.32575	630.117	1065.06	4481	0.951784	273.439	590.624	528.478	184.791	0	0	0	172.955	0.32727	220	720	197.964	72.3021	2	904.266	0.336659	35.2404	35.2404	35.2404	0	160	60	110	70.7107	128.429	25.8065	51.801	0.25062	206.691	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
170	1006.91	137.608	963.932	153.522	4461	88.9266	65.1222	0.680967	0.976149	260.693	1505.04	561.736	0.373236	1004.11	1505.04	7210	0.938069	359.279	887.628	975.733	632.046	0.232919	1252.32	946.988	396.467	0.406327	149	199	153.899	28.2378	2	274.99	0.0616432	13.0243	13.0243	13.0243	0	84	65	74.5	13.435	86.6568	-15.8149	36.1197	0.219015	164.919	190	600	256.147	-83.1023	2	1230.26	0.275782	42.1079	42.1079	42.1079	0	104	86	95	12.7279	  Tumour 
171	994.904	2848.79	1965.41	639.003	2862	73.7239	52.5207	0.701777	0.907707	218.752	2413.64	225.586	0.093463	865.936	2413.64	4017	0.892072	275.581	712.57	753.405	409.718	0.477733	784.814	741.855	146.404	0.194324	69	69	148.884	23.2225	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	69	69	69	0	20.9843	-19.9787	10.6852	0.107663	99.2463	104	107	386.962	47.7119	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	104	104	104	0	  DCIS 
172	997.807	2768.83	1897.52	618.652	3619	72.0647	64.6131	0.442844	0.959947	245.037	1289.6	318.653	0.247095	686.286	1289.6	5520	0.921228	320.451	649.673	636.486	292.799	0.394366	696.116	621.011	107.691	0.169196	207	268	135.874	10.2129	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	207	207	207	0	27.775	7.92576	19.3582	0.182561	106.037	177	180	377.333	38.0837	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	177	177	177	0	  DCIS 
173	999.956	2508.41	1679.02	575.569	2798	68.0087	53.3185	0.620766	0.96516	206.409	2720.61	660.721	0.242858	953.062	2720.61	3904	0.949878	251.095	829.95	835.84	492.153	0.355556	817.462	842.391	138.444	0.165634	109	113	170.872	45.21	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	109	109	109	0	47.1786	-4.09048	19.8807	0.158487	125.441	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
174	1009.59	2265.85	1494	334.389	819	37.7799	27.6654	0.681006	0.977327	107.74	887.394	258.819	0.291661	540.761	887.394	1591	0.937537	163.497	673.805	644.839	301.152	0.308725	738.587	628.748	209.947	0.325581	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	53.7025	12.8826	21.8174	0.165328	131.965	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
175	1039.79	3028.54	2145.01	671.722	3706	85.6076	57.8902	0.736693	0.944444	256.593	1389.4	443.914	0.319501	615.891	1389.4	5269	0.917944	316.794	821.692	767.457	423.77	0.283688	893.688	742.739	204.2	0.266073	210	513	168.371	42.7099	2	520.67	0.140494	33.2084	33.2084	33.2084	0	106	104	105	1.41421	55.7514	5.56664	21.0298	0.156923	134.013	102	104	352.696	13.4464	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	102	102	102	0	  DCIS 
176	1042.77	2933.8	2063.02	623.699	3465	75.8494	63.7463	0.541916	0.906119	254.409	1866.52	480.968	0.257681	769.019	1866.52	5347	0.929913	306.309	798.083	792.788	449.101	0.19708	726.833	800.908	241.107	0.304126	97	99	154.299	28.6374	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	97	97	97	0	38.948	-10.5024	21.139	0.180351	117.21	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
177	1024.23	2441.72	1639.81	507.579	2359	72.9649	42.4898	0.812951	0.952746	197.497	2067.22	398.279	0.192664	993.336	2067.22	3371	0.906914	246.912	802.841	804.685	460.998	0.676724	869.573	769.842	140.781	0.174951	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	52.7244	2.28117	17.2945	0.132033	130.986	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
178	1041.81	2381.05	1602.83	445.543	3351	67.9492	63.7681	0.345367	0.97215	225.966	1329.7	607.822	0.457113	840.437	1329.7	4845	0.943709	283.095	643.543	632.988	289.301	0.373541	751.573	604.998	194.742	0.307655	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	39.2709	13.77	28.0373	0.238548	117.533	167	172	261.76	-77.4892	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	167	167	167	0	  DCIS 
179	1079.36	2283.74	1553.2	348.323	8819	115.12	98.1259	0.522926	0.981962	362.032	1801.03	875.816	0.486287	1395.69	1801.03	12165	0.968397	443.463	745.63	668.691	325.004	0.225316	614.989	675.282	157.622	0.235717	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	63.6666	15.254	22.988	0.161969	141.929	256	274	456.969	117.719	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	256	256	256	0	  DCIS 
180	1063.54	1936.1	2119.96	169.729	4624	98.646	59.9386	0.794233	0.980492	272.108	1614.47	711.78	0.440875	912.697	1614.47	18815	0.947	586.073	1229.76	1272.58	928.893	0	0	0	487.991	0.383466	107	108	218.299	92.6375	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	107	107	107	0	317.705	94.9315	72.6508	0.183477	395.968	609	647	934.038	594.788	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	609	609	609	0	  Tumour 
181	1099.55	1251.74	1579.13	92.6499	9180	145.16	81.0499	0.829608	0.97774	399.688	1431.91	533.363	0.372484	983.09	1431.91	12766	0.904428	530.274	1065.8	1268.22	924.53	0.163793	1404.79	1242.01	543.334	0.428423	175	656	196.24	70.5785	2	5075.66	0.552904	56.3034	56.3034	56.3034	0	113	62	87.5	36.0624	478.276	211.274	98.8624	0.177638	556.539	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Tumour 
182	1081.05	2574.16	1779.81	537.018	3815	75.2262	66.9135	0.456942	0.958302	248.794	1900.9	445.337	0.234277	978.503	1900.9	5820	0.98145	301.137	774.037	792.892	449.205	0	0	793.776	157.409	0.198525	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	41.0661	-3.91627	19.2242	0.161103	119.328	123	125	415.008	75.7585	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	123	123	123	0	  DCIS 
183	1105.38	2701.73	1898.3	504.892	4720	107	58.9281	0.834684	0.889056	306.877	1317.87	445.738	0.338227	641.718	1317.87	6986	0.943671	349.522	787.907	784.543	440.856	0.0868167	767.222	783.185	146.421	0.186631	111	112	164.856	39.1943	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	111	111	111	0	7.65572	-3.23352	15.8762	0.184783	85.9178	92	95	235.185	-104.065	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	92	92	92	0	  DCIS 
184	1084.22	2995.37	2136.29	616.404	1029	43.0476	31.0195	0.693365	0.940585	128.669	1754.62	397.516	0.226553	633.328	1754.62	1561	0.919317	165.882	876.617	883.342	539.655	0.924658	859.289	902.132	185.418	0.209905	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	52.458	-18.9896	23.9995	0.183595	130.72	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
185	1114.05	299.547	1363.74	194.147	3153	86.6888	48.0798	0.8321	0.913384	233.38	1523.78	561.079	0.368216	1043.39	1523.78	4474	0.85138	309.238	525.847	586.176	242.488	0.387097	686.463	560.508	153.544	0.261942	64	66	165.844	40.1822	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	64	64	64	0	99.077	29.877	36.0512	0.20329	177.339	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
186	1129.02	1472.89	1145.32	201.693	5652	108.235	67.8748	0.778935	0.969302	307.765	1076.78	382.88	0.355578	657.351	1076.78	9623	0.788383	519.747	1100.72	1150.46	806.773	0.0842333	642.897	1183.64	559.381	0.486224	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	206.68	45.9579	42.4224	0.148881	284.942	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
187	1111.51	250.393	1393.34	153.522	2365	82.5315	38.4888	0.884599	0.898556	227.48	1779.92	588.564	0.330669	1179.14	1779.92	3462	0.900859	263.095	552.102	539.114	195.427	0.607595	592.271	516.791	144.251	0.26757	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	117.588	5.30802	29.4284	0.15026	195.85	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
188	1112.83	2953.76	2115.3	570.561	2673	70.6118	48.847	0.722119	0.972	213.681	1887.49	270.509	0.143317	703.175	1887.49	4124	0.912188	271.681	640.739	735.337	391.65	0.593496	779.753	715.381	128.383	0.174591	126	134	128.413	2.75116	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	126	126	126	0	16.7757	-21.5939	12.691	0.133536	95.0378	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
189	1110.9	3026.9	2177.44	611.579	1403	52.4881	37.1365	0.706691	0.789089	177.64	1429.04	335.7	0.234913	375.88	1429.04	1890	0.798817	211.782	732.128	738.46	394.773	0.936508	754.514	724.016	61.7141	0.0835713	125	128	143.56	17.8985	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	125	125	125	0	38.1257	-2.40158	8.63341	0.074178	116.388	154	176	384.688	45.4387	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	154	154	154	0	  DCIS 
190	1123.91	1392.23	1119.14	142.042	3677	78.2125	61.7132	0.614336	0.923637	257.622	1253.88	546.169	0.435583	832.612	1253.88	6167	0.896627	347.179	707.611	732.068	388.381	0.127036	643.897	737.04	279.466	0.381748	111	114	182.09	56.4286	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	111	111	111	0	111.295	37.2669	30.5455	0.161141	189.558	178	183	375.118	35.8683	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	178	178	178	0	  Other 
191	1120.35	3076.36	2224.54	634.3	2412	63.6123	49.4676	0.628707	0.974152	190.125	1226.89	238.571	0.194451	478.16	1226.89	3945	0.941078	258.51	813.599	773.315	429.627	0.37931	715.773	791.257	141.719	0.183262	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	25.7665	-5.1429	11.3376	0.108985	104.029	200	208	346.79	7.54035	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	200	200	200	0	  DCIS 
192	1133.3	783.253	1152.74	145.691	4325	76.0257	72.841	0.2864	0.979837	249.723	1473.84	629.582	0.427171	1071.37	1473.84	6176	0.974747	304.066	549.75	656.659	312.972	0.205128	1298.2	585.416	367.529	0.559694	313	1519	164.735	39.0733	3	789.089	0.182448	48.9342	30.4261	40.3112	8.33459	132	83	104.333	25.1064	121.577	30.1633	35.2206	0.176244	199.84	216	244	500.778	161.528	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	216	216	216	0	  Other 
193	1132.41	2789.74	1986.39	491.379	3242	67.5793	61.3818	0.418333	0.98541	212.894	2785.51	527.656	0.189429	1283.29	2785.51	4190	0.93883	267.581	794.679	835.389	491.702	0.368201	908.216	816.984	101.296	0.121256	83	86	189.976	64.3144	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	83	83	83	0	49.902	-1.16977	18.0533	0.140861	128.164	59	62	403.831	64.5809	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	59	59	59	0	  DCIS 
194	1139.42	1064.85	1106.15	170.182	1326	55.2324	30.9906	0.827752	0.962264	146.569	2530.95	849.337	0.33558	1753.04	2530.95	2618	0.985693	201.054	602.228	561.791	218.104	0	0	0	77.3367	0.137661	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	96.1233	8.1758	24.1658	0.138577	174.385	69	69	430.319	91.0692	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	69	69	69	0	  Other 
195	1163.82	226.45	1448.83	179.981	4190	92.166	58.8693	0.76943	0.93862	265.765	1603.2	483.948	0.301864	952.537	1603.2	5885	0.929113	321.622	477.251	466.063	122.376	0.513986	504.673	455.248	161.335	0.346165	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	126.562	32.4566	32.5185	0.158763	204.824	129	129	322.426	-16.8233	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	129	129	129	0	  DCIS 
196	1181.74	2769.46	1997.21	437.879	3126	90.2427	46.8534	0.854657	0.890091	252.149	1541.6	523.594	0.339642	726.647	1541.6	4566	0.737046	384.877	802.58	799.321	455.634	0.755952	809.787	795.611	128.819	0.16116	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	44.9964	11.5913	17.8445	0.144773	123.258	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
197	1173.74	3003.28	2188.72	546.613	6442	111.435	74.1297	0.746638	0.970912	322.291	1047.26	247.461	0.236294	510.957	1047.26	8837	0.937016	397.421	713.904	769.121	425.434	0.539326	804.807	756.119	145.5	0.189178	157	234	144.847	19.1856	2	2524.91	0.391945	15.3738	15.3738	15.3738	0	99	58	78.5	28.9914	37.6041	-11.3682	18.3075	0.158006	115.866	181	217	342.635	3.38571	2	363.837	0.0564789	11.231	11.231	11.231	0	98	83	90.5	10.6066	  DCIS 
198	1190.22	129.148	1531.03	183.221	5835	92.294	80.8792	0.481727	0.98398	289.907	1386.96	617.392	0.445141	1009.55	1386.96	9528	0.907083	442.392	502.056	591.982	248.295	0.0984848	383.795	607.077	430.738	0.727619	215	349	160.879	35.2175	2	675.626	0.115789	18.9854	18.9854	18.9854	0	112	103	107.5	6.36396	71.8265	28.4833	20.0566	0.133632	150.089	224	624	324.152	-15.0979	2	211.7	0.036281	38.1121	38.1121	38.1121	0	113	111	112	1.41421	  DCIS 
199	1218.96	1699.77	2003.1	113.6	12709	151.475	107.809	0.702454	0.979348	441.889	1236.54	381.102	0.308199	853.172	1236.54	32516	0.955145	762.24	1306.73	2029.34	1685.65	0.119335	2056.94	2017.44	675.163	0.332701	325	1164	183.825	58.1631	3	1641.72	0.129178	54.8089	16.4979	38.4141	17.6589	117	99	108.333	9.0185	396.628	98.5668	101.328	0.213372	474.89	733	964	980.308	641.059	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	733	733	733	0	  Tumour 
200	1165.59	2475.04	1754.26	474.118	685	37.2379	25.8203	0.720566	0.883871	116.569	1004.24	321.535	0.320178	671.49	1004.24	1373	0.894463	160.569	481.366	477.66	133.973	0.444444	561.141	452.835	87.1839	0.182523	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	18.3438	10.7736	7.2222	0.0747595	96.6058	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
201	1189.52	1230.21	1158.98	92.6499	2976	70.0421	55.7321	0.605699	0.955684	218.024	1911.13	779.169	0.4077	1201.67	1911.13	7171	0.88882	378.208	1139.31	1110.8	767.112	0.221574	1397.82	1076.38	356.972	0.321366	101	102	175.515	49.8533	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	101	101	101	0	194.776	37.5973	79.5024	0.291177	273.038	107	110	334.318	-4.93189	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	107	107	107	0	  Other 
202	1241.21	653.525	1327.91	136.693	11387	149.215	98.8849	0.748883	0.967542	433.99	1152.05	345.85	0.300205	768.001	1152.05	24220	0.927294	673.411	1089.37	1716.34	1372.65	0.0958188	1263.22	1724.39	762.766	0.444415	104	104	175.606	49.9442	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	104	104	104	0	325.809	79.298	80.3945	0.198961	404.072	1259	2553	700.42	361.171	3	3527.92	0.30982	53.6744	27.7103	38.5167	12.0908	896	118	419.667	417.376	  Tumour 
203	1208.85	2478.66	1785.3	444.127	5196	114.927	59.3362	0.856411	0.946103	312.635	1529.94	550.818	0.360025	1160.12	1529.94	6980	0.910276	389.907	569.802	577.529	233.842	0.384393	664.256	553.533	208.89	0.361695	253	962	138.826	13.1646	2	137.996	0.0265582	59.8466	59.8466	59.8466	0	144	109	126.5	24.7487	31.7614	7.8548	21.8915	0.198971	110.023	212	510	350.292	11.0428	2	655.588	0.126172	33.9984	33.9984	33.9984	0	113	99	106	9.89949	  DCIS 
204	1198.06	289.195	1437.57	243.479	1729	57.0922	39.5492	0.721201	0.972441	165.054	1873.88	413.173	0.22049	959.838	1873.88	3537	0.980593	237.38	515.159	515.409	171.722	0.00492611	384	519.314	195.925	0.380136	29	31	204.241	78.5798	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	29	29	29	0	98.196	14.2054	28.0421	0.158917	176.458	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
205	1214.2	520.079	1329.3	136.693	2369	66.9291	45.373	0.73513	0.966939	189.439	1253.33	526.528	0.420102	797.807	1253.33	4474	0.913434	300.108	1005.59	988.927	645.24	0	0	0	218.814	0.221264	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	170.112	-67.1568	58.3713	0.235013	248.374	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
206	1237.72	883.593	1440.31	114.978	5557	139.252	57.2608	0.911543	0.851778	363.161	1174.58	342.305	0.291427	740.943	1174.58	7108	0.838801	457.019	676.27	800.644	456.956	0.373762	867.702	774.224	307.47	0.384029	444	1592	173.836	48.1741	3	1443.47	0.259756	45.4241	24.1124	38.2049	10.9171	188	119	148	35.7911	294.638	115.524	86.5723	0.23216	372.9	732	985	725.25	386	2	399.967	0.0719754	18.2069	18.2069	18.2069	0	389	343	366	32.5269	  Tumour 
207	1211.59	2852.71	2083.34	436.314	2188	68.1353	42.2972	0.783984	0.942697	190.167	2185.37	506.984	0.23199	697.262	2185.37	3638	0.97429	241.48	950.107	836.048	492.36	0.438095	769.891	852.442	165.932	0.198472	115	119	190.504	64.8428	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	115	115	115	0	89.3042	17.7602	16.4572	0.0982132	167.566	132	133	481.068	141.819	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	132	132	132	0	  DCIS 
208	1250.2	935.924	1479.83	71.6938	5316	118.105	57.9365	0.871414	0.964966	310.434	1282.91	368.04	0.286879	810.374	1282.91	8467	0.860817	452.718	792.907	1069.54	725.85	0.567775	926.081	1132.96	371.663	0.347499	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	303.737	95.1469	49.4726	0.12951	381.999	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Tumour 
209	1229.83	2760.69	2018.7	389.31	1967	58.0087	43.6999	0.657638	0.959044	172.995	1261.23	539.938	0.428105	795.217	1261.23	3812	0.915906	259.196	643.546	655.47	311.783	0.415254	767.031	626.529	154.225	0.23529	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	22.8574	8.80617	11.8878	0.117562	101.119	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
210	1242.96	2952.74	2183.58	461.429	3351	71.7955	59.8616	0.552098	0.976968	218.61	1190.14	224.812	0.188895	426.971	1190.14	4940	0.949817	282.61	764.738	811.641	467.954	0.351351	810.154	817.275	145.208	0.178907	249	642	146.51	20.8485	2	152.901	0.0456285	42.0431	42.0431	42.0431	0	128	121	124.5	4.94975	44.934	-16.5981	18.4658	0.149889	123.196	145	149	362.855	23.6055	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	145	145	145	0	  DCIS 
211	1237.85	1812.41	1380.9	113.6	1752	50.6738	45.6804	0.432861	0.952174	164.167	846.406	269.42	0.318311	509.294	846.406	3589	0.938546	243.924	1059.69	1187.21	843.525	0.138249	1484.47	1163.21	528.87	0.445473	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	143.35	-30.9759	40.6354	0.183363	221.612	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
212	1234.88	2575	1875.23	386.374	2557	69.0328	47.4696	0.726054	0.97003	198.652	740.865	154.404	0.208411	362.886	740.865	3596	0.960214	243.581	714.549	664.005	320.317	0.27907	706.033	652.961	180.204	0.27139	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	48.14	18.2345	19.6073	0.155119	126.402	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
213	1248.33	2290.56	1676.31	299.666	3888	80.7123	61.6793	0.644994	0.985302	237.279	1178.66	408.392	0.34649	848.812	1178.66	5598	0.920572	314.894	675.786	665.544	321.857	0.293286	829.434	632.855	185.235	0.278321	106	107	144.642	18.98	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	106	106	106	0	54.0556	14.3902	20.9368	0.158232	132.318	116	116	302.129	-37.1203	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	116	116	116	0	  DCIS 
214	1240.79	2834.37	2084.33	402.08	1630	70.0206	31.9931	0.889513	0.9384	182.853	1383.61	482.975	0.349068	679.098	1383.61	2331	0.821643	235.238	642.922	616.59	272.903	0.780488	647.763	600.012	145.258	0.235583	126	130	132.302	6.64005	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	126	126	126	0	40.6152	19.625	25.2703	0.212574	118.877	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
215	1254.67	1465.34	1264.1	201.157	4937	93.7776	73.1178	0.62616	0.903055	312.676	1225.23	525.339	0.428768	857.112	1225.23	7320	0.921682	378.392	822.665	799.425	455.738	0	0	0	321.529	0.4022	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	201.856	79.7897	63.1397	0.225404	280.118	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
216	1247.75	2425.18	1771.45	380.447	1290	46.6423	37.8383	0.584707	0.911661	148.853	847.326	295.267	0.348469	522.137	847.326	2231	0.938183	196.953	663.518	636.251	292.564	0.371429	704.554	618.379	148.857	0.233959	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	65.2697	30.1867	29.0493	0.20239	143.532	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Lymph 
217	1266.61	2644.79	1949.6	343.064	3083	67.9304	57.9543	0.521679	0.97656	209.723	1096.8	359.746	0.327996	708.587	1096.8	4408	0.947346	262.61	762.698	679.188	335.501	0.34728	694.711	674.111	99.737	0.146847	121	125	165.983	40.3219	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	121	121	121	0	49.4979	32.9452	17.8944	0.140063	127.76	106	107	359.708	20.4579	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	106	106	106	0	  DCIS 
218	1294.49	2827.4	2109.82	351.07	4144	89.8338	60.193	0.742317	0.954399	264.492	2120.94	467.671	0.220502	1030.47	2120.94	5438	0.857188	342.291	610.152	636.563	292.876	0.600683	642.125	635.251	169.877	0.266866	86	87	143.023	17.3617	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	86	86	86	0	27.7244	-6.84128	16.2974	0.153768	105.986	244	307	410.148	70.8979	2	357.964	0.0863813	13.7268	13.7268	13.7268	0	145	99	122	32.5269	  DCIS 
219	1287.29	2901.55	2166.41	395.707	1146	41.1909	35.8665	0.491744	0.966273	131.439	837.338	135.275	0.161554	285.787	837.338	2550	0.957926	195.296	557.469	559.229	215.541	0.257143	576.578	557.325	93.0874	0.166457	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	29.8531	6.43826	11.5746	0.107058	108.115	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
