rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	CellLabels 	
247 	 2335.01 	 738.967 	 2364.19 	 166.208 	 8073 	 146.239 	 71.3987 	 0.872714 	 0.948092 	 408.919 	 682.342 	 210.786 	 0.308916 	 387.574 	 582.506 	 142 	 636 	 575.289 	 311.617 	 2 	 2085.75 	 0.258361 	 59.6657 	 59.6657 	 59.6657 	 0 	 95 	 47 	 71 	 33.9411 	 169 	 439 	 155.527 	 17.9404 	 2 	 3500.78 	 0.43364 	 31.2994 	 31.2994 	 31.2994 	 0 	 105 	 64 	 84.5 	 28.9914 	 131.351 	 -27.8029 	 34.7772 	 0.1866 	 186.373 	 8990 	 0.887113 	 475.095 	 128.877 	 151.938 	 96.1821 	 0.668151 	 152.047 	 147.848 	 52.7426 	 0.347133 	  Tumour 
248 	 2341.97 	 1305.21 	 2573.79 	 283.854 	 3958 	 83.9935 	 60.7071 	 0.691099 	 0.968437 	 257.321 	 1121.8 	 502.277 	 0.447741 	 745.649 	 1021.97 	 45 	 45 	 922.756 	 659.084 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 137 	 358 	 174.759 	 37.1729 	 2 	 258.771 	 0.0653792 	 29.6016 	 29.6016 	 29.6016 	 0 	 72 	 65 	 68.5 	 4.94975 	 149.386 	 34.8894 	 38.673 	 0.189195 	 204.408 	 6243 	 0.860629 	 378.995 	 156.162 	 186.617 	 130.862 	 0.271429 	 240.558 	 177.848 	 99.6052 	 0.533741 	  Tumour 
249 	 2357.2 	 1135.27 	 2514.93 	 269.05 	 5525 	 87.3187 	 82.4686 	 0.328639 	 0.964728 	 292.877 	 1751.68 	 692.458 	 0.395311 	 1333.75 	 1651.85 	 168 	 176 	 1580.91 	 1317.24 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 168 	 168 	 168 	 0 	 213 	 829 	 181.188 	 43.6016 	 3 	 674.263 	 0.122039 	 46.3745 	 22.8337 	 32.4681 	 11.0356 	 83 	 57 	 71 	 13.1149 	 160.392 	 34.8322 	 29.4138 	 0.136546 	 215.414 	 6718 	 0.951558 	 359.421 	 135.44 	 129.484 	 73.7287 	 0.443396 	 127.631 	 129.852 	 40.2819 	 0.311095 	  Tumour 
250 	 2360.88 	 1232.92 	 2559.05 	 356 	 4229 	 83.8272 	 65.1157 	 0.629765 	 0.974424 	 254.108 	 1009.35 	 340.002 	 0.336853 	 649.174 	 909.512 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 156 	 818 	 159.904 	 22.3176 	 3 	 1195.03 	 0.282581 	 55.2609 	 22.0584 	 38.4973 	 14.8507 	 78 	 29 	 52 	 24.6374 	 212.554 	 17.3198 	 31.5196 	 0.117797 	 267.576 	 6024 	 0.923218 	 350.167 	 198.242 	 247.661 	 191.906 	 0.462733 	 238.215 	 247.487 	 140.65 	 0.56791 	  Tumour 
251 	 2384.18 	 1185.92 	 2560.22 	 326.451 	 1751 	 59.9409 	 38.7558 	 0.762858 	 0.934365 	 175.539 	 896.011 	 279.851 	 0.31233 	 556.393 	 796.175 	 65 	 66 	 1633.6 	 1369.93 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 65 	 65 	 65 	 0 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 149.823 	 -15.2561 	 23.5029 	 0.114735 	 204.845 	 2668 	 0.884029 	 235.296 	 150.336 	 178.126 	 122.37 	 0.64186 	 206.014 	 161.267 	 104.011 	 0.583917 	  Tumour 
252 	 2421.63 	 1799.12 	 2897.71 	 193.652 	 7148 	 143.885 	 64.9026 	 0.892488 	 0.946379 	 365.647 	 849.323 	 182.358 	 0.21471 	 371.198 	 749.488 	 147 	 978 	 799.537 	 535.866 	 2 	 1250.14 	 0.174894 	 78.1744 	 78.1744 	 78.1744 	 0 	 87 	 60 	 73.5 	 19.0919 	 126 	 267 	 160.508 	 22.9217 	 2 	 2494.25 	 0.348944 	 21.0227 	 21.0227 	 21.0227 	 0 	 64 	 62 	 63 	 1.41421 	 110.041 	 -5.46145 	 18.3608 	 0.111235 	 165.063 	 9814 	 0.940759 	 449.823 	 121.045 	 124.686 	 68.9301 	 0 	 0 	 124.318 	 38.2393 	 0.306686 	  Tumour 
253 	 2382.04 	 615.302 	 2381.67 	 243.502 	 1727 	 89.3366 	 25.9564 	 0.956861 	 0.910385 	 200.853 	 1117.88 	 250.7 	 0.224263 	 465.77 	 1018.05 	 98 	 99 	 409.388 	 145.716 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 98 	 98 	 98 	 0 	 111 	 234 	 135.189 	 -2.39702 	 2 	 234.553 	 0.135816 	 22.0444 	 22.0444 	 22.0444 	 0 	 63 	 48 	 55.5 	 10.6066 	 168.028 	 23.2904 	 37.2085 	 0.166817 	 223.05 	 2945 	 0.886781 	 280.711 	 137.62 	 136.142 	 80.3867 	 0.134615 	 202.571 	 128.661 	 66.4193 	 0.487867 	  Tumour 
254 	 2377.95 	 695.15 	 2395.15 	 227.728 	 1830 	 82.2243 	 28.8874 	 0.936254 	 0.946715 	 199.64 	 915.268 	 186.207 	 0.203445 	 376.277 	 815.432 	 8 	 9 	 336.75 	 73.0784 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 8 	 8 	 8 	 0 	 16 	 18 	 145.188 	 7.60129 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 16 	 16 	 16 	 0 	 178.937 	 5.98415 	 38.0345 	 0.162569 	 233.959 	 4302 	 0.871909 	 331.196 	 166.235 	 175.756 	 120.001 	 0.574675 	 182.232 	 173.565 	 57.3923 	 0.326544 	  Tumour 
255 	 2420.68 	 1098.87 	 2560.03 	 285.047 	 4863 	 92.3067 	 71.7753 	 0.628791 	 0.897895 	 296.635 	 1448.89 	 518.003 	 0.357518 	 1122.59 	 1349.05 	 136 	 536 	 1122.16 	 858.49 	 2 	 799.126 	 0.164328 	 42.8875 	 42.8875 	 42.8875 	 0 	 71 	 65 	 68 	 4.24264 	 184 	 675 	 142.924 	 5.33771 	 3 	 779.521 	 0.160296 	 39.7146 	 15.5575 	 29.7039 	 11.2683 	 93 	 31 	 61.3333 	 31.0215 	 141.802 	 -13.7269 	 34.4259 	 0.174907 	 196.824 	 6268 	 0.894279 	 346.735 	 122.262 	 133.697 	 77.9418 	 0.253289 	 121.558 	 132.245 	 76.8023 	 0.574449 	  Tumour 
256 	 2421.19 	 1585.59 	 2780.09 	 101.02 	 6624 	 144.616 	 59.3496 	 0.911908 	 0.941176 	 368.375 	 905.503 	 206.359 	 0.227894 	 591.167 	 805.667 	 114 	 237 	 1162.56 	 898.89 	 2 	 686.418 	 0.103626 	 20.2257 	 20.2257 	 20.2257 	 0 	 65 	 49 	 57 	 11.3137 	 130 	 280 	 149.846 	 12.2599 	 2 	 1302.98 	 0.196706 	 22.3618 	 22.3618 	 22.3618 	 0 	 66 	 64 	 65 	 1.41421 	 117.599 	 20.9578 	 26.3305 	 0.152534 	 172.621 	 9421 	 0.950848 	 440.652 	 118.993 	 112.38 	 56.6249 	 0 	 0 	 0 	 51.4533 	 0.457849 	  Tumour 
257 	 2408.71 	 372.592 	 2742.43 	 137.888 	 1178 	 60.5848 	 25.9182 	 0.903873 	 0.940895 	 152.853 	 891.732 	 313.93 	 0.352046 	 604.235 	 791.896 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 73.3694 	 20.1335 	 20.1066 	 0.156604 	 128.391 	 2365 	 0.962164 	 204.77 	 91.4816 	 82.3041 	 26.5485 	 0 	 0 	 0 	 23.1927 	 0.281793 	  Other 
258 	 2424.16 	 854.261 	 2481.16 	 204.061 	 4531 	 128.792 	 47.9552 	 0.928094 	 0.888954 	 331.12 	 776.317 	 183.42 	 0.236269 	 479.447 	 676.481 	 132 	 1006 	 1107.55 	 843.874 	 2 	 476.969 	 0.105268 	 88.8085 	 88.8085 	 88.8085 	 0 	 81 	 51 	 66 	 21.2132 	 152 	 515 	 149.145 	 11.5585 	 2 	 2344.94 	 0.517533 	 39.5578 	 39.5578 	 39.5578 	 0 	 79 	 73 	 76 	 4.24264 	 144.116 	 19.6543 	 23.4395 	 0.117705 	 199.137 	 6709 	 0.946797 	 386.024 	 134.033 	 142.246 	 86.4903 	 0 	 0 	 0 	 65.2036 	 0.458387 	  Tumour 
259 	 2508.05 	 527.12 	 2489.89 	 183.076 	 7089 	 120.133 	 76.0449 	 0.774145 	 0.953592 	 349.789 	 1183.43 	 470.001 	 0.397151 	 875.686 	 1083.59 	 62 	 62 	 1531.35 	 1267.68 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 62 	 62 	 62 	 0 	 167 	 270 	 197.072 	 59.4856 	 2 	 1545.64 	 0.218034 	 16.634 	 16.634 	 16.634 	 0 	 100 	 67 	 83.5 	 23.3345 	 268.199 	 147.427 	 79.1535 	 0.24489 	 323.221 	 9641 	 0.954177 	 435.966 	 162.331 	 136.786 	 81.0305 	 0 	 0 	 0 	 85.7454 	 0.626858 	  Tumour 
260 	 2498.89 	 959.216 	 2584.54 	 206.828 	 6517 	 130.456 	 64.5693 	 0.868921 	 0.965625 	 345.262 	 798.188 	 143.658 	 0.17998 	 479.963 	 698.352 	 146 	 694 	 767.555 	 503.883 	 2 	 1088.54 	 0.167031 	 60.1806 	 60.1806 	 60.1806 	 0 	 75 	 71 	 73 	 2.82843 	 219 	 1006 	 150.429 	 12.843 	 3 	 567.846 	 0.087133 	 75.2489 	 21.4476 	 50.2551 	 24.2413 	 92 	 59 	 73 	 17.0587 	 251.007 	 51.0466 	 36.3255 	 0.1187 	 306.029 	 9467 	 0.940493 	 438.309 	 196.896 	 254.874 	 199.119 	 0 	 0 	 254.91 	 103.119 	 0.404587 	  Tumour 
261 	 2546.96 	 1971.08 	 3099.55 	 99.8499 	 13614 	 160.384 	 109.159 	 0.732645 	 0.96608 	 485.63 	 817.766 	 210.179 	 0.257016 	 487.71 	 717.931 	 215 	 1579 	 1239.47 	 975.794 	 3 	 2033.59 	 0.149375 	 66.9388 	 29.2374 	 50.0158 	 17.123 	 86 	 45 	 71.6667 	 23.1157 	 458 	 4195 	 160.5 	 22.9138 	 6 	 953.395 	 0.0700305 	 87.7352 	 25.7903 	 51.5371 	 19.4638 	 126 	 45 	 76.3333 	 30.9171 	 180.001 	 61.9404 	 44.1395 	 0.187809 	 235.023 	 16703 	 0.967841 	 541.723 	 121.934 	 141.521 	 85.765 	 0.0667976 	 125.441 	 143.742 	 53.4388 	 0.377604 	  Tumour 
262 	 2504.71 	 77.4388 	 2987 	 128.705 	 1324 	 48.0922 	 35.3783 	 0.677377 	 0.985853 	 138.083 	 2427.14 	 477.155 	 0.196592 	 1154.24 	 2327.3 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 235.839 	 -16.2056 	 22.4694 	 0.0772512 	 290.861 	 2189 	 0.963468 	 188.77 	 188.95 	 190.028 	 134.273 	 0 	 0 	 0 	 57.1086 	 0.300527 	  Other 
263 	 2555.59 	 1751.29 	 2982.16 	 138.885 	 8051 	 154.538 	 67.3581 	 0.900011 	 0.938783 	 406.434 	 936.986 	 235.022 	 0.250828 	 479.027 	 837.15 	 110 	 791 	 341.473 	 77.8012 	 2 	 1000.01 	 0.12421 	 90.7427 	 90.7427 	 90.7427 	 0 	 57 	 53 	 55 	 2.82843 	 33 	 34 	 190.424 	 52.838 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 33 	 33 	 33 	 0 	 177.676 	 -8.04112 	 50.7853 	 0.218245 	 232.698 	 12957 	 0.908116 	 567.279 	 166.356 	 189.323 	 133.567 	 0 	 0 	 189.611 	 107.613 	 0.568412 	  Tumour 
264 	 2505.7 	 275.06 	 2460.93 	 137.888 	 3736 	 106.221 	 45.8781 	 0.901917 	 0.953791 	 274.451 	 1242.62 	 555.11 	 0.446725 	 881.914 	 1142.79 	 62 	 64 	 1350.45 	 1086.78 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 62 	 62 	 62 	 0 	 40 	 41 	 129.425 	 -8.16121 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 40 	 40 	 40 	 0 	 169.18 	 19.45 	 49.6938 	 0.221647 	 224.202 	 4734 	 0.842499 	 372.61 	 152.285 	 157.364 	 101.608 	 0.323782 	 208.133 	 148.044 	 81.4659 	 0.517691 	  Tumour 
265 	 2576.49 	 1123.21 	 2712.91 	 288.862 	 11860 	 139.275 	 108.88 	 0.623576 	 0.97237 	 429.446 	 1215.96 	 355.352 	 0.29224 	 704.19 	 1116.12 	 234 	 849 	 1228.68 	 965.004 	 2 	 2198.93 	 0.185407 	 56.7279 	 56.7279 	 56.7279 	 0 	 146 	 88 	 117 	 41.0122 	 469 	 2374 	 210.552 	 72.966 	 5 	 1546.25 	 0.130375 	 54.2377 	 21.3181 	 38.0233 	 11.1985 	 109 	 73 	 93.8 	 15.8019 	 469.192 	 173.157 	 105.515 	 0.201283 	 524.214 	 16925 	 0.926483 	 605.22 	 277.327 	 270.407 	 214.651 	 0.0645161 	 367 	 268.367 	 96.7641 	 0.357846 	  Tumour 
266 	 2561.79 	 1416.2 	 2820.21 	 146.986 	 5942 	 100.638 	 76.4164 	 0.650721 	 0.944224 	 340.35 	 728.605 	 157.289 	 0.215877 	 445.944 	 628.769 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 152 	 286 	 168.349 	 30.7625 	 2 	 3822.4 	 0.643286 	 21.6602 	 21.6602 	 21.6602 	 0 	 82 	 70 	 76 	 8.48528 	 219.049 	 93.2199 	 65.1332 	 0.237651 	 274.071 	 8849 	 0.926015 	 459.966 	 144.665 	 159.772 	 104.017 	 0 	 0 	 0 	 67.6023 	 0.423117 	  Tumour 
267 	 2558.55 	 306.068 	 2515.75 	 164.283 	 2775 	 70.4915 	 52.5783 	 0.666079 	 0.934343 	 222.894 	 931.854 	 236.097 	 0.253363 	 572.657 	 832.018 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 152.919 	 -68.3345 	 31.4837 	 0.151407 	 207.941 	 6874 	 0.784703 	 474.208 	 195.869 	 237.538 	 181.782 	 0.353075 	 210.045 	 242.226 	 107.327 	 0.451832 	  Tumour 
268 	 2573.65 	 1279.51 	 2772.07 	 251.199 	 6615 	 108.78 	 77.8619 	 0.698333 	 0.97971 	 318.09 	 1171.07 	 306.604 	 0.261814 	 871.786 	 1071.24 	 214 	 431 	 1137.24 	 873.571 	 3 	 697.726 	 0.105476 	 34.0775 	 12.4559 	 22.8024 	 9.69619 	 93 	 39 	 71.3333 	 28.5365 	 219 	 502 	 230.982 	 93.3955 	 3 	 2317.54 	 0.350347 	 30.1222 	 13.7798 	 21.142 	 7.41525 	 90 	 56 	 73 	 17 	 425.954 	 132.271 	 69.7517 	 0.145021 	 480.976 	 9050 	 0.928015 	 451.765 	 283.576 	 346.908 	 291.152 	 0 	 0 	 0 	 126.031 	 0.363298 	  Tumour 
269 	 2577.85 	 204.629 	 2529.94 	 147.353 	 7079 	 119.451 	 75.6968 	 0.773576 	 0.979386 	 337.605 	 1353.72 	 495.711 	 0.366184 	 969.8 	 1253.89 	 143 	 396 	 737.979 	 474.307 	 2 	 2830.28 	 0.399813 	 32.0014 	 32.0014 	 32.0014 	 0 	 73 	 70 	 71.5 	 2.12132 	 221 	 858 	 193.412 	 55.8256 	 3 	 1785.08 	 0.252166 	 41.6672 	 14.9774 	 32.5747 	 13.6333 	 76 	 72 	 73.6667 	 2.08167 	 335.777 	 21.9623 	 62.752 	 0.160573 	 390.799 	 9132 	 0.924011 	 427.581 	 215.218 	 262.449 	 206.693 	 0.483709 	 309.668 	 244.37 	 106.639 	 0.406324 	  Tumour 
270 	 2597.82 	 1591.86 	 2935.53 	 112.486 	 3449 	 83.333 	 52.9683 	 0.772 	 0.975396 	 243.924 	 941.372 	 203.341 	 0.216005 	 511.248 	 841.537 	 34 	 34 	 352.324 	 88.652 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 34 	 34 	 34 	 0 	 68 	 68 	 169.279 	 31.6932 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 68 	 68 	 68 	 0 	 363.12 	 146.718 	 76.6252 	 0.183252 	 418.142 	 4459 	 0.927606 	 304.811 	 223.214 	 283.077 	 227.321 	 0.442509 	 336.551 	 262.159 	 147.997 	 0.522815 	  Tumour 
271 	 2610.58 	 1651.75 	 2976.93 	 155.756 	 5489 	 98.9563 	 72.1722 	 0.684158 	 0.963659 	 292.551 	 1038.87 	 155.397 	 0.149584 	 474.399 	 939.03 	 149 	 495 	 1466.83 	 1203.15 	 2 	 1162.72 	 0.211827 	 37.84 	 37.84 	 37.84 	 0 	 90 	 59 	 74.5 	 21.9203 	 147 	 191 	 215.211 	 77.6247 	 2 	 1225.28 	 0.223225 	 11.1735 	 11.1735 	 11.1735 	 0 	 78 	 69 	 73.5 	 6.36396 	 284.245 	 9.76205 	 38.08 	 0.112242 	 339.267 	 8291 	 0.910899 	 421.095 	 207.393 	 274.147 	 218.391 	 0.465823 	 304.446 	 263.142 	 86.2959 	 0.31478 	  Tumour 
272 	 2595.84 	 1883.96 	 2516.79 	 89.6939 	 2909 	 74.7797 	 49.9361 	 0.744362 	 0.964203 	 222.108 	 826.892 	 223.357 	 0.270116 	 456.56 	 727.057 	 133 	 616 	 1298.58 	 1034.91 	 2 	 364.14 	 0.125177 	 56.7396 	 56.7396 	 56.7396 	 0 	 75 	 58 	 66.5 	 12.0208 	 72 	 75 	 157.944 	 20.3582 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 72 	 72 	 72 	 0 	 106.164 	 30.7693 	 18.6113 	 0.115465 	 161.186 	 4756 	 0.95502 	 290.225 	 107.097 	 97.4853 	 41.7297 	 0.128676 	 121.429 	 96.2849 	 24.426 	 0.25056 	  Other 
273 	 2627.14 	 35.9324 	 2579.94 	 128.705 	 4484 	 94.2886 	 61.8885 	 0.754436 	 0.95812 	 278.108 	 959.83 	 250.5 	 0.260984 	 509.542 	 859.994 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 340.408 	 20.1294 	 59.3569 	 0.150107 	 395.43 	 6428 	 0.942108 	 374.368 	 248.568 	 256.398 	 200.642 	 0.0965909 	 274.5 	 254.435 	 81.2312 	 0.316817 	  Tumour 
274 	 2652.69 	 430.96 	 2620.66 	 250.799 	 4024 	 89.6415 	 60.2076 	 0.74087 	 0.954686 	 258.752 	 1842.01 	 447.699 	 0.24305 	 685.86 	 1742.17 	 99 	 100 	 1278.99 	 1015.32 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 99 	 99 	 99 	 0 	 139 	 152 	 266.561 	 128.975 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 139 	 139 	 139 	 0 	 540.408 	 21.4667 	 46.1856 	 0.0775667 	 595.43 	 6418 	 0.844252 	 406.995 	 473.211 	 577.286 	 521.53 	 0.322751 	 717.803 	 551.763 	 166.608 	 0.288605 	  Tumour 
275 	 2673.61 	 215.192 	 2626.19 	 218.186 	 5739 	 131.703 	 70.832 	 0.843063 	 0.771267 	 387.505 	 999.152 	 209.057 	 0.209235 	 571.988 	 899.316 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 31 	 32 	 113.032 	 -24.5539 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 31 	 31 	 31 	 0 	 359.526 	 79.1616 	 63.4979 	 0.153174 	 414.548 	 9426 	 0.74238 	 593.078 	 251.406 	 296.216 	 240.461 	 0.627273 	 326.058 	 278.066 	 128.395 	 0.433451 	  Tumour 
276 	 2658.78 	 139.548 	 2610 	 166.388 	 7950 	 127.958 	 79.5708 	 0.783136 	 0.962586 	 366.777 	 1166.62 	 349.753 	 0.299801 	 742.921 	 1066.78 	 56 	 56 	 1467.84 	 1204.17 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 56 	 56 	 56 	 0 	 186 	 232 	 206.333 	 68.7471 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 186 	 186 	 186 	 0 	 325.274 	 70.1003 	 94.3861 	 0.248191 	 380.296 	 10172 	 0.940111 	 455.48 	 255.561 	 286.356 	 230.601 	 0.40566 	 321.448 	 272.447 	 153.456 	 0.535892 	  Tumour 
277 	 2678.19 	 299.967 	 2634.11 	 278.729 	 9320 	 134.46 	 90.197 	 0.74163 	 0.923046 	 414.032 	 952.792 	 333.011 	 0.349511 	 592.578 	 852.957 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 289 	 866 	 191.087 	 53.5003 	 4 	 1800.9 	 0.193229 	 35.3326 	 10.5377 	 23.3461 	 8.80877 	 80 	 63 	 72.25 	 8.53913 	 408.809 	 142.644 	 171.847 	 0.370495 	 463.831 	 14676 	 0.73771 	 758.475 	 262.841 	 336.976 	 281.22 	 0.469914 	 390.494 	 314.641 	 164.393 	 0.48785 	  Tumour 
278 	 2652.33 	 379.106 	 2614.32 	 243.074 	 2312 	 75.1392 	 39.9045 	 0.847326 	 0.956558 	 201.054 	 1449.19 	 298.182 	 0.205758 	 492.332 	 1349.35 	 70 	 71 	 495.757 	 232.086 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 70 	 70 	 70 	 0 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 707.755 	 205.339 	 137.776 	 0.180624 	 762.777 	 3819 	 0.924697 	 311.681 	 559.823 	 568.42 	 512.664 	 0.867133 	 535.02 	 592.892 	 239.877 	 0.422008 	  Tumour 
279 	 2697.06 	 578.915 	 2684.8 	 273.807 	 9339 	 144.993 	 83.5715 	 0.81718 	 0.973928 	 395.831 	 1019.26 	 280.716 	 0.275411 	 619.032 	 919.428 	 67 	 67 	 1324.19 	 1060.52 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 67 	 67 	 67 	 0 	 228 	 845 	 164.254 	 26.6682 	 3 	 2793.19 	 0.299089 	 47.5437 	 16.2498 	 33.3366 	 14.1717 	 78 	 74 	 76 	 2 	 368.141 	 44.3394 	 68.4783 	 0.161825 	 423.163 	 15161 	 0.888479 	 646.191 	 321.597 	 417.31 	 361.554 	 0.117845 	 422.514 	 419.362 	 203.514 	 0.48768 	  Tumour 
280 	 2676.31 	 852.18 	 2770.95 	 154.984 	 2956 	 68.3775 	 55.4469 	 0.585193 	 0.969498 	 210.652 	 790.151 	 145.38 	 0.18399 	 398.213 	 690.315 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 68 	 71 	 140.971 	 3.38438 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 68 	 68 	 68 	 0 	 104.221 	 -24.1455 	 35.0912 	 0.220363 	 159.243 	 4523 	 0.977735 	 266.426 	 123.492 	 146.232 	 90.4767 	 0 	 0 	 0 	 74.0962 	 0.506702 	  Other 
281 	 2679.18 	 1849.76 	 3139.22 	 89.6939 	 2158 	 59.1046 	 47.0795 	 0.604579 	 0.978241 	 180.953 	 881.936 	 216.043 	 0.244964 	 462.792 	 782.1 	 112 	 183 	 585.045 	 321.373 	 2 	 713.033 	 0.330414 	 13.7404 	 13.7404 	 13.7404 	 0 	 67 	 45 	 56 	 15.5563 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 132.719 	 7.22926 	 28.7558 	 0.153168 	 187.741 	 4292 	 0.85498 	 306.225 	 237.649 	 285.08 	 229.324 	 0 	 0 	 0 	 170.873 	 0.599386 	  Tumour 
282 	 2675.42 	 1510.4 	 2613.57 	 112.361 	 1481 	 51.2629 	 37.3747 	 0.68443 	 0.971148 	 150.468 	 1290.28 	 278.37 	 0.215743 	 637.469 	 1190.45 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 154 	 268 	 178.662 	 41.0761 	 2 	 152.696 	 0.103103 	 19.828 	 19.828 	 19.828 	 0 	 88 	 66 	 77 	 15.5563 	 144.779 	 11.8056 	 37.3256 	 0.186814 	 199.801 	 2874 	 0.94664 	 224.669 	 143.243 	 151.872 	 96.1165 	 0.104265 	 330.5 	 137.128 	 95.3754 	 0.627998 	  Other 
