rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
107 	 2945.29 	 1753.13 	 2983.72 	 90.4489 	 13585 	 153.662 	 119.45 	 0.629063 	 0.92927 	 486.475 	 1288.79 	 460.934 	 0.357649 	 634.892 	 1101.57 	 45 	 45 	 247.6 	 41.6159 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 30026 	 0.9271 	 793.394 	 218.148 	 508.242 	 461.484 	 0.42836 	 453.379 	 517.254 	 199.07 	 0.391683 	 57.2793 	 18.2145 	 22.6021 	 0.230887 	 97.8922 	 71 	 74 	 84.2535 	 -0.366591 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 71 	 71 	 71 	 0 	  Tumour 
108 	 2941.27 	 1204.76 	 2746.18 	 108.005 	 6318 	 93.309 	 86.7557 	 0.368148 	 0.985494 	 301.22 	 2409.48 	 760.577 	 0.31566 	 1810.56 	 2222.26 	 77 	 81 	 257.312 	 51.3276 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 77 	 77 	 77 	 0 	 7842 	 0.932018 	 366.132 	 321.976 	 469.161 	 422.403 	 0 	 0 	 0 	 156.378 	 0.333315 	 126.265 	 26.3162 	 29.165 	 0.174768 	 166.878 	 69 	 76 	 90.5652 	 5.94511 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 69 	 69 	 69 	 0 	  Tumour 
109 	 2952.8 	 1913.39 	 3073.85 	 90.2552 	 5799 	 93.5429 	 80.7292 	 0.505174 	 0.925028 	 330.392 	 2735.51 	 1001.54 	 0.366126 	 1856.07 	 2548.28 	 140 	 861 	 346.157 	 140.173 	 3 	 1077.6 	 0.185825 	 46.641 	 28.0713 	 34.9764 	 9.08615 	 50 	 45 	 46.6667 	 2.88675 	 6778 	 0.931684 	 340.492 	 639.726 	 582.751 	 535.992 	 0.632997 	 614.803 	 567.993 	 302.781 	 0.519572 	 148.187 	 31.8927 	 27.9867 	 0.148235 	 188.799 	 62 	 62 	 106.468 	 21.8476 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 62 	 62 	 62 	 0 	  Tumour 
110 	 2968.12 	 2002.32 	 3125.47 	 90.2552 	 5271 	 119.842 	 60.7974 	 0.861762 	 0.820772 	 353.622 	 3417.67 	 934.874 	 0.273541 	 1672.64 	 3230.45 	 90 	 391 	 376.3 	 170.316 	 2 	 468.532 	 0.0888887 	 46.3897 	 46.3897 	 46.3897 	 0 	 45 	 45 	 45 	 0 	 6818 	 0.800047 	 418.777 	 278.188 	 289.586 	 242.827 	 0.414169 	 296.447 	 288.694 	 169.081 	 0.583873 	 67.6316 	 -13.2766 	 33.7638 	 0.311922 	 108.245 	 45 	 45 	 94.6 	 9.97989 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  DCIS 
111 	 2983.62 	 1448.89 	 2878.83 	 95.5249 	 6048 	 93.6274 	 82.607 	 0.470697 	 0.979116 	 299.806 	 2682.1 	 1018.75 	 0.379834 	 2108.23 	 2494.88 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 18684 	 0.919036 	 627.026 	 193.131 	 390.959 	 344.2 	 0.272045 	 447.345 	 380.218 	 242.5 	 0.620271 	 50.5417 	 4.74728 	 17.7844 	 0.195101 	 91.1546 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
112 	 3004.27 	 2038.39 	 3172.24 	 135.004 	 2382 	 91.4429 	 34.5226 	 0.925996 	 0.93302 	 227.782 	 2153.9 	 805.729 	 0.374079 	 1271.87 	 1966.68 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2907 	 0.954366 	 244.125 	 124.481 	 134.471 	 87.7123 	 0.300448 	 163.91 	 128.185 	 39.3588 	 0.292694 	 22.6931 	 -0.812957 	 9.84606 	 0.155531 	 63.306 	 27 	 28 	 87.1111 	 2.491 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 27 	 27 	 27 	 0 	  Fib 
113 	 3035.15 	 1744.44 	 3104.32 	 90.4489 	 6220 	 154.326 	 52.0796 	 0.941338 	 0.950199 	 366.534 	 3024.49 	 1146.44 	 0.379053 	 1813.12 	 2837.27 	 135 	 280 	 326.378 	 120.394 	 3 	 1512.91 	 0.243233 	 29.1204 	 8.544 	 19.4267 	 9.24803 	 45 	 45 	 45 	 0 	 8289 	 0.926249 	 447.262 	 294.509 	 361.181 	 314.422 	 0.679389 	 378.247 	 356.464 	 263.703 	 0.730114 	 53.1201 	 -17.5027 	 33.231 	 0.354529 	 93.733 	 90 	 171 	 91.4 	 6.77989 	 2 	 1748.78 	 0.281154 	 18 	 18 	 18 	 0 	 45 	 45 	 45 	 0 	  DCIS 
114 	 3028.01 	 1140.67 	 2980.85 	 108.005 	 2384 	 101.748 	 31.1023 	 0.952135 	 0.891548 	 235.48 	 2567.91 	 1136.85 	 0.442716 	 1631.26 	 2380.68 	 45 	 45 	 283.956 	 77.9714 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 4335 	 0.822425 	 393.362 	 343.472 	 315.272 	 268.513 	 0 	 0 	 313.444 	 157.216 	 0.498667 	 88.9425 	 12.018 	 24.0787 	 0.185856 	 129.555 	 90 	 218 	 83.9667 	 -0.653445 	 2 	 298.344 	 0.125144 	 21.4709 	 21.4709 	 21.4709 	 0 	 45 	 45 	 45 	 0 	  DCIS 
115 	 3070.98 	 1575.07 	 3095.15 	 153.118 	 5058 	 109.295 	 59.3007 	 0.840007 	 0.967668 	 296.978 	 2491.01 	 1116.05 	 0.448031 	 1883.37 	 2303.79 	 82 	 283 	 255.817 	 49.8329 	 2 	 609.345 	 0.120472 	 31.9548 	 31.9548 	 31.9548 	 0 	 45 	 37 	 41 	 5.65685 	 9523 	 0.91983 	 435.889 	 317.512 	 436.445 	 389.687 	 0.368 	 438.341 	 438.287 	 276.982 	 0.634631 	 49.2892 	 1.95109 	 16.9519 	 0.188559 	 89.9021 	 305 	 1965 	 109.538 	 24.9176 	 4 	 1173.36 	 0.23198 	 85.9748 	 21.5935 	 48.1086 	 23.0199 	 127 	 54 	 76.25 	 34.0429 	  DCIS 
116 	 3067.24 	 1785.46 	 3146.87 	 126.127 	 2753 	 151.612 	 23.7599 	 0.987644 	 0.860044 	 344.35 	 1583.76 	 542.485 	 0.342529 	 923.492 	 1396.54 	 36 	 36 	 251.306 	 45.3214 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 36 	 36 	 36 	 0 	 4101 	 0.881177 	 364.35 	 112.997 	 113.575 	 66.8169 	 0.264615 	 124.733 	 111.904 	 18.2754 	 0.16091 	 16.3809 	 1.5912 	 6.22568 	 0.109234 	 56.9938 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Fib 
117 	 3078.48 	 1465.81 	 3078.45 	 95.5249 	 4944 	 114.857 	 55.8198 	 0.873963 	 0.968273 	 302.978 	 2598.82 	 1181.81 	 0.454747 	 1983.47 	 2411.6 	 90 	 293 	 298.067 	 92.0825 	 2 	 2389.29 	 0.483271 	 31.241 	 31.241 	 31.241 	 0 	 45 	 45 	 45 	 0 	 6888 	 0.849951 	 444.09 	 300.76 	 323.915 	 277.157 	 0.318766 	 394.669 	 305.057 	 202.006 	 0.62364 	 57.9492 	 4.29356 	 19.5799 	 0.198656 	 98.5621 	 159 	 360 	 104.604 	 19.9837 	 2 	 2503.01 	 0.506271 	 25.8412 	 25.8412 	 25.8412 	 0 	 84 	 75 	 79.5 	 6.36396 	  DCIS 
118 	 3086.01 	 1882.63 	 3195.23 	 136.341 	 3912 	 82.353 	 60.8309 	 0.674078 	 0.974104 	 239.865 	 3655.82 	 827.965 	 0.226479 	 2523.24 	 3468.6 	 135 	 775 	 299.252 	 93.2677 	 3 	 658.281 	 0.168272 	 35.5106 	 25.0799 	 30.2743 	 4.66486 	 45 	 45 	 45 	 0 	 4810 	 0.963735 	 267.765 	 130.81 	 132.895 	 86.1362 	 0.175439 	 105.7 	 134.344 	 51.4872 	 0.387428 	 26.3641 	 7.24849 	 10.5571 	 0.157623 	 66.977 	 131 	 326 	 95.0916 	 10.4715 	 3 	 1841.48 	 0.470725 	 36.097 	 13.616 	 24.065 	 10.1283 	 60 	 12 	 43.6667 	 27.4287 	  Lymph 
119 	 3106.47 	 2023.21 	 3261.68 	 188.438 	 5696 	 102.189 	 71.2098 	 0.717221 	 0.980885 	 294.593 	 2612.28 	 1097.98 	 0.420315 	 2017.72 	 2425.05 	 99 	 430 	 240.848 	 34.8644 	 2 	 678.29 	 0.119082 	 50.5343 	 50.5343 	 50.5343 	 0 	 60 	 39 	 49.5 	 14.8492 	 6909 	 0.983348 	 315.279 	 110.239 	 110.406 	 63.6479 	 0 	 0 	 0 	 45.4582 	 0.411735 	 30.7423 	 9.44775 	 13.709 	 0.192124 	 71.3552 	 108 	 410 	 85.9167 	 1.29655 	 2 	 891.621 	 0.156535 	 38.6144 	 38.6144 	 38.6144 	 0 	 59 	 49 	 54 	 7.07107 	  Lymph 
120 	 3099.39 	 1635.96 	 3137.03 	 193.404 	 2255 	 106.268 	 27.6833 	 0.965473 	 0.93841 	 246.309 	 1905.54 	 782.507 	 0.410648 	 1301.33 	 1718.32 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3266 	 0.91459 	 272.309 	 118.603 	 124.079 	 77.3206 	 0.220833 	 138 	 123.96 	 27.9189 	 0.225008 	 17.4221 	 -0.81472 	 4.6427 	 0.0799982 	 58.035 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Fib 
121 	 3151.73 	 1893.18 	 3260.95 	 200.002 	 2642 	 62.1257 	 55.1594 	 0.4601 	 0.937212 	 210.752 	 2160.92 	 887.881 	 0.410882 	 1463.47 	 1973.69 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3367 	 0.943402 	 233.279 	 90.8527 	 92.3214 	 45.5629 	 0.382653 	 103.013 	 90.2325 	 24.9102 	 0.26982 	 11.73 	 2.28052 	 5.9924 	 0.114483 	 52.3429 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
122 	 3152.6 	 1215.72 	 3113.12 	 212.285 	 1779 	 81.3089 	 28.2251 	 0.937815 	 0.958513 	 192.953 	 2109.18 	 895.955 	 0.424789 	 1560 	 1921.96 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2550 	 0.957926 	 215.882 	 149.635 	 144.796 	 98.0374 	 0 	 0 	 0 	 34.7068 	 0.239695 	 39.5023 	 0.029368 	 11.4945 	 0.143475 	 80.1152 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
123 	 3184.11 	 1950.25 	 3309.73 	 233.944 	 3737 	 81.8717 	 59.8999 	 0.681701 	 0.940599 	 253.037 	 2816.54 	 1282.64 	 0.455395 	 2188.83 	 2629.32 	 125 	 367 	 286.552 	 80.5679 	 2 	 231.865 	 0.0620458 	 34.7646 	 34.7646 	 34.7646 	 0 	 72 	 53 	 62.5 	 13.435 	 4716 	 0.947749 	 274.108 	 103.897 	 89.9534 	 43.1949 	 0.211864 	 106.46 	 88.5877 	 17.4769 	 0.194288 	 21.0411 	 10.0236 	 8.29911 	 0.134608 	 61.654 	 115 	 367 	 83.287 	 -1.33316 	 2 	 378.228 	 0.101212 	 36.3372 	 36.3372 	 36.3372 	 0 	 59 	 56 	 57.5 	 2.12132 	  Lymph 
124 	 3181.99 	 1754.59 	 3248.45 	 237.008 	 2949 	 74.0001 	 51.6212 	 0.716503 	 0.977461 	 212.468 	 3893.89 	 527.056 	 0.135355 	 2418.3 	 3706.67 	 102 	 233 	 340.078 	 134.094 	 2 	 282.488 	 0.0957913 	 22.8469 	 22.8469 	 22.8469 	 0 	 54 	 48 	 51 	 4.24264 	 3821 	 0.91873 	 250.752 	 216.857 	 237.17 	 190.412 	 0.201794 	 381.111 	 216.58 	 109.657 	 0.462353 	 51.6231 	 16.5546 	 16.1025 	 0.174579 	 92.236 	 118 	 232 	 98.2458 	 13.6257 	 2 	 189.806 	 0.064363 	 20.7085 	 20.7085 	 20.7085 	 0 	 59 	 59 	 59 	 0 	  Lymph 
125 	 3199.52 	 1382.5 	 3183.1 	 226.153 	 3008 	 104.895 	 37.0162 	 0.935665 	 0.94502 	 246.652 	 2298.59 	 862.953 	 0.375427 	 1468.59 	 2111.37 	 45 	 45 	 344.467 	 138.483 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 9823 	 0.934456 	 444.86 	 184.437 	 177.712 	 130.954 	 0 	 0 	 0 	 60.3699 	 0.339706 	 26.6554 	 -1.00851 	 8.54411 	 0.127015 	 67.2683 	 30 	 30 	 86.7333 	 2.11322 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 30 	 30 	 30 	 0 	  DCIS 
126 	 3199.98 	 1227.82 	 3161.2 	 260.019 	 2686 	 91.2266 	 38.0042 	 0.909094 	 0.946108 	 235.581 	 2393.79 	 942.521 	 0.393735 	 1668.37 	 2206.57 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3183 	 0.948451 	 253.095 	 167.784 	 184.207 	 137.449 	 0.444934 	 204.03 	 180.877 	 45.3649 	 0.246271 	 57.5662 	 1.99396 	 14.1013 	 0.143629 	 98.1791 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
127 	 3232.04 	 1229.8 	 3193.21 	 292.072 	 2809 	 114.69 	 34.3979 	 0.953964 	 0.841018 	 262.267 	 3152.86 	 1138.32 	 0.361044 	 2300.4 	 2965.64 	 45 	 45 	 318.733 	 112.749 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 3869 	 0.869243 	 290.61 	 165.609 	 185.12 	 138.361 	 0.378277 	 197.822 	 179.776 	 72.4365 	 0.391295 	 33.6409 	 3.79504 	 11.5624 	 0.155714 	 74.2538 	 59 	 59 	 88.2712 	 3.65107 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 59 	 59 	 59 	 0 	  DCIS 
128 	 3253.63 	 1757.92 	 3318.5 	 309.04 	 3162 	 69.3038 	 58.3912 	 0.538634 	 0.970534 	 214.409 	 3947.51 	 441.072 	 0.111734 	 2290.03 	 3760.29 	 104 	 163 	 389.346 	 183.362 	 2 	 1239.62 	 0.392038 	 12.0842 	 12.0842 	 12.0842 	 0 	 59 	 45 	 52 	 9.89949 	 4508 	 0.934882 	 277.421 	 305.775 	 310.254 	 263.496 	 0.194915 	 380.891 	 299.303 	 135.062 	 0.435327 	 83.9883 	 23.9519 	 17.5198 	 0.140607 	 124.601 	 109 	 180 	 109.101 	 24.4808 	 2 	 391.043 	 0.12367 	 12.7648 	 12.7648 	 12.7648 	 0 	 62 	 47 	 54.5 	 10.6066 	  Lymph 
129 	 3343.07 	 1238.9 	 3304.5 	 403.435 	 4464 	 93.8482 	 61.0948 	 0.759081 	 0.979377 	 263.137 	 3278.4 	 1178.08 	 0.359346 	 2201.35 	 3091.18 	 90 	 335 	 426.078 	 220.094 	 2 	 295.88 	 0.0662814 	 36.0555 	 36.0555 	 36.0555 	 0 	 45 	 45 	 45 	 0 	 5481 	 0.984198 	 283.137 	 143.958 	 119.572 	 72.8135 	 0 	 0 	 0 	 30.5773 	 0.255723 	 28.1537 	 10.9723 	 8.43035 	 0.122594 	 68.7666 	 117 	 215 	 94.9231 	 10.303 	 2 	 1449.74 	 0.324762 	 19.4108 	 19.4108 	 19.4108 	 0 	 61 	 56 	 58.5 	 3.53553 	  Lymph 
130 	 3377.12 	 1907.78 	 3479.48 	 424.029 	 4132 	 139.915 	 38.5574 	 0.961279 	 0.917407 	 336.108 	 2179.12 	 1114.45 	 0.51142 	 1679.7 	 1991.9 	 104 	 725 	 275.25 	 69.2659 	 2 	 1065.73 	 0.257922 	 77.2538 	 77.2538 	 77.2538 	 0 	 55 	 49 	 52 	 4.24264 	 5440 	 0.936317 	 351.48 	 90.0031 	 84.1031 	 37.3446 	 0 	 0 	 0 	 5.98944 	 0.0712154 	 11.86 	 3.26639 	 5.45153 	 0.103892 	 52.4729 	 108 	 714 	 85.0093 	 0.389148 	 2 	 1234.24 	 0.298703 	 77.1791 	 77.1791 	 77.1791 	 0 	 54 	 54 	 54 	 0 	  Fib 
131 	 3396.22 	 1556.13 	 3408.08 	 425.668 	 3524 	 79.7783 	 56.5487 	 0.705386 	 0.976177 	 233.137 	 3250.67 	 1204.81 	 0.370635 	 2235.49 	 3063.45 	 115 	 352 	 376.73 	 170.746 	 2 	 178.602 	 0.0506816 	 29.6295 	 29.6295 	 29.6295 	 0 	 60 	 55 	 57.5 	 3.53553 	 4502 	 0.984905 	 252.309 	 122.481 	 103.709 	 56.9506 	 0 	 0 	 0 	 12.9222 	 0.124601 	 24.115 	 9.80117 	 7.41235 	 0.114516 	 64.7279 	 54 	 55 	 97.4259 	 12.8058 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 54 	 54 	 54 	 0 	  Lymph 
132 	 3410.8 	 1150.7 	 3363.14 	 473.092 	 6172 	 120.558 	 66.5686 	 0.833731 	 0.963923 	 327.463 	 2482.19 	 1135.15 	 0.457317 	 1963.48 	 2294.96 	 90 	 200 	 275.322 	 69.3381 	 2 	 624.892 	 0.101246 	 19.2354 	 19.2354 	 19.2354 	 0 	 45 	 45 	 45 	 0 	 7520 	 0.971702 	 347.22 	 117.938 	 108.417 	 61.6581 	 0 	 0 	 0 	 45.1024 	 0.41601 	 26.2852 	 8.83455 	 10.3774 	 0.155123 	 66.8981 	 100 	 275 	 82.31 	 -2.31011 	 2 	 1690.89 	 0.273961 	 27.4481 	 27.4481 	 27.4481 	 0 	 52 	 48 	 50 	 2.82843 	  Lymph 
133 	 3425.74 	 1667.01 	 3461.82 	 488.628 	 6637 	 111.316 	 77.1378 	 0.720975 	 0.97331 	 325.22 	 2940.03 	 1206.37 	 0.410327 	 2315.76 	 2752.81 	 73 	 81 	 346.671 	 140.687 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 73 	 73 	 73 	 0 	 7722 	 0.961045 	 345.664 	 114.389 	 99.6799 	 52.9213 	 0.211221 	 100.828 	 100.122 	 9.74475 	 0.0977604 	 21.0293 	 9.914 	 7.57042 	 0.122812 	 61.6422 	 119 	 293 	 91.2437 	 6.62359 	 2 	 1626.66 	 0.245089 	 26.6079 	 26.6079 	 26.6079 	 0 	 60 	 59 	 59.5 	 0.707107 	  Lymph 
134 	 3476.01 	 1647.38 	 3505.86 	 530.347 	 1701 	 80.6598 	 28.332 	 0.936281 	 0.928493 	 196.953 	 1896.32 	 924.157 	 0.487342 	 1385.7 	 1709.1 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2489 	 0.951816 	 218.711 	 94.3459 	 92.702 	 45.9435 	 0.328283 	 105.277 	 90.571 	 9.64534 	 0.104047 	 11.9521 	 4.36221 	 4.86283 	 0.0925108 	 52.565 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
135 	 3549.39 	 1921.49 	 3647.55 	 596.054 	 3943 	 138.439 	 36.994 	 0.963635 	 0.932151 	 324.593 	 2264.21 	 985.706 	 0.435342 	 1780.8 	 2076.99 	 106 	 365 	 258.047 	 52.063 	 2 	 855.048 	 0.216852 	 35.746 	 35.746 	 35.746 	 0 	 62 	 44 	 53 	 12.7279 	 5206 	 0.95558 	 337.823 	 86.8521 	 80.724 	 33.9655 	 0 	 0 	 0 	 15.2056 	 0.188365 	 13.763 	 6.41464 	 5.52346 	 0.101579 	 54.3759 	 116 	 345 	 86.0172 	 1.39713 	 2 	 399.129 	 0.101225 	 31.2303 	 31.2303 	 31.2303 	 0 	 60 	 56 	 58 	 2.82843 	  Fib 
136 	 3612.84 	 1466.54 	 3604.51 	 629.257 	 2123 	 72.1113 	 37.761 	 0.851934 	 0.969406 	 188.024 	 2267.78 	 1007.26 	 0.444158 	 1812.81 	 2080.56 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2924 	 0.968533 	 213.539 	 101.356 	 92.1823 	 45.4238 	 0 	 0 	 0 	 20.5735 	 0.223183 	 14.949 	 5.57663 	 6.03964 	 0.108701 	 55.5619 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
137 	 3775.01 	 1521.95 	 3773.6 	 794.361 	 3577 	 107.549 	 44.9401 	 0.908512 	 0.929091 	 275.179 	 2217.35 	 1137.88 	 0.51317 	 1677.97 	 2030.13 	 146 	 456 	 306.425 	 100.441 	 3 	 483.061 	 0.135046 	 45.6485 	 9.74984 	 30.4514 	 16.6109 	 53 	 45 	 48.6667 	 4.04145 	 4681 	 0.93695 	 291.966 	 110.375 	 97.4922 	 50.7337 	 0 	 0 	 0 	 25.7441 	 0.264063 	 15.9048 	 6.2765 	 6.47558 	 0.114576 	 56.5178 	 63 	 63 	 92.9683 	 8.34814 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 63 	 63 	 63 	 0 	  Fib 
138 	 3796.86 	 1264.31 	 3758.43 	 833.783 	 6091 	 98.5325 	 79.4515 	 0.591442 	 0.980048 	 304.735 	 2902.79 	 1283.55 	 0.442177 	 2297.88 	 2715.57 	 135 	 431 	 451.237 	 245.253 	 3 	 1543.49 	 0.253404 	 40.2244 	 18.7883 	 26.9815 	 10.3538 	 45 	 45 	 45 	 0 	 7303 	 0.977644 	 324.936 	 128.99 	 95.7413 	 48.9827 	 0 	 0 	 0 	 18.0884 	 0.18893 	 24.7668 	 12.1124 	 8.81286 	 0.134795 	 65.3797 	 126 	 314 	 109.905 	 25.2847 	 2 	 274.529 	 0.0450713 	 30.3485 	 30.3485 	 30.3485 	 0 	 86 	 40 	 63 	 32.5269 	  Lymph 
139 	 3968.96 	 1142.72 	 3918.67 	 1029.87 	 3997 	 123.529 	 42.2619 	 0.939655 	 0.953028 	 297.137 	 2092.92 	 1030.65 	 0.492447 	 1602.53 	 1905.7 	 45 	 45 	 264.378 	 58.3937 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 5177 	 0.95977 	 316.51 	 108.232 	 85.5862 	 38.8277 	 0 	 0 	 0 	 24.6174 	 0.287632 	 22.5677 	 12.228 	 8.58499 	 0.13588 	 63.1806 	 73 	 75 	 88.9452 	 4.32509 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 73 	 73 	 73 	 0 	  Fib 
140 	 1462.41 	 1109.5 	 1424.02 	 190.308 	 5973 	 106.494 	 72.606 	 0.731552 	 0.944497 	 330.09 	 2130.86 	 544.79 	 0.255667 	 1390.04 	 1943.64 	 142 	 322 	 190.049 	 -15.9348 	 3 	 2305.72 	 0.386023 	 21.095 	 9.05539 	 15.769 	 5.49052 	 52 	 45 	 47.3333 	 4.04145 	 7301 	 0.962558 	 337.078 	 90.1642 	 98.8639 	 52.1054 	 0 	 0 	 0 	 47.8945 	 0.484449 	 15.2384 	 2.23497 	 5.52986 	 0.0990104 	 55.8513 	 93 	 204 	 76.6667 	 -7.95345 	 2 	 278.574 	 0.0466389 	 17.8041 	 17.8041 	 17.8041 	 0 	 48 	 45 	 46.5 	 2.12132 	  Lymph 
141 	 1493.52 	 1924.44 	 1788.4 	 351.262 	 1414 	 71.4085 	 27.088 	 0.925258 	 0.927822 	 181.924 	 1866.12 	 580.308 	 0.310971 	 1273.63 	 1678.89 	 69 	 71 	 233.217 	 27.2333 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 69 	 69 	 69 	 0 	 2181 	 0.954486 	 201.338 	 85.1463 	 78.9023 	 32.1438 	 0 	 0 	 0 	 7.45675 	 0.0945061 	 9.99601 	 1.9247 	 4.00148 	 0.0790667 	 50.6089 	 43 	 43 	 76.3488 	 -8.27127 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 43 	 43 	 43 	 0 	  Other 
142 	 1526.93 	 2003.44 	 1862.62 	 306.544 	 2289 	 60.0764 	 50.0117 	 0.554072 	 0.954944 	 191.823 	 2377.92 	 751.03 	 0.315836 	 1597.24 	 2190.69 	 46 	 46 	 267.261 	 61.2767 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 46 	 46 	 46 	 0 	 3122 	 0.973192 	 209.823 	 109.342 	 98.9333 	 52.1748 	 0 	 0 	 0 	 23.2068 	 0.23457 	 20.3749 	 7.54837 	 6.38192 	 0.104643 	 60.9878 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
